Price,Adj Close,Close,High,Low,Open,Volume
Ticker,GS,GS,GS,GS,GS,GS
Date,,,,,,
2000-01-03,62.611717224121094,88.3125,94.375,87.75,94.1875,1822600
2000-01-04,58.667999267578125,82.75,87.5,82.25,87.0,1647700
2000-01-05,55.920719146728516,78.875,81.875,78.375,80.875,1516600
2000-01-06,58.31351089477539,82.25,84.5,78.625,78.625,1845100
2000-01-07,58.5350456237793,82.5625,83.1875,79.875,83.0625,1127400
2000-01-10,59.82009506225586,84.375,84.875,81.75,81.75,803100
2000-01-11,60.130287170410156,84.8125,86.25,84.5625,85.0,808600
2000-01-12,59.82009506225586,84.375,86.0,83.375,84.125,916100
2000-01-13,59.90873718261719,84.5,85.125,82.875,85.125,711000
2000-01-14,60.706329345703125,85.625,86.9375,85.3125,85.5,607000
2000-01-18,61.59257125854492,86.875,89.125,84.75,85.0,1095700
2000-01-19,62.079959869384766,87.5625,89.375,86.75,86.875,636900
2000-01-20,61.01149368286133,85.9375,87.9375,84.875,87.0,621800
2000-01-21,60.83403015136719,85.6875,86.1875,84.5625,86.1875,542500
2000-01-24,58.03852844238281,81.75,87.5,81.5,87.5,712900
2000-01-25,59.547218322753906,83.875,84.1875,82.375,83.0,749300
2000-01-26,62.653236389160156,88.25,88.5,84.125,84.125,1086600
2000-01-27,63.185672760009766,89.0,89.9375,87.625,88.25,702000
2000-01-28,61.765804290771484,87.0,88.0,86.125,87.5,776800
2000-01-31,65.0493392944336,91.625,91.6875,86.5,87.0,801800
2000-02-01,64.78311157226562,91.25,93.0,90.5,92.875,813100
2000-02-02,64.69435119628906,91.125,91.625,88.625,90.75,964700
2000-02-03,60.61215591430664,85.375,91.125,84.8125,90.0,2213300
2000-02-04,60.12403869628906,84.6875,87.25,83.5625,87.25,1451700
2000-02-07,60.87836456298828,85.75,86.5,83.5,84.4375,929800
2000-02-08,63.4963264465332,89.4375,89.625,85.75,85.75,1024800
2000-02-09,61.58834457397461,86.75,89.4375,86.5625,89.4375,397100
2000-02-10,61.49958038330078,86.625,87.3125,85.5,86.75,503200
2000-02-11,60.43468475341797,85.125,88.75,85.0,86.4375,856900
2000-02-14,61.41086959838867,86.5,86.875,84.625,85.125,627800
2000-02-15,61.41086959838867,86.5,86.625,85.125,86.25,542400
2000-02-16,58.88164138793945,82.9375,87.3125,82.875,86.75,720300
2000-02-17,58.3048095703125,82.125,84.75,81.125,84.75,895500
2000-02-18,57.373008728027344,80.8125,84.5,80.75,84.5,925500
2000-02-22,57.905452728271484,81.5625,82.375,80.6875,81.25,720100
2000-02-23,60.87836456298828,85.75,87.0,81.0625,81.3125,702900
2000-02-24,63.62944412231445,89.625,89.9375,85.5,85.8125,1199800
2000-02-25,63.36320114135742,89.25,94.0,88.25,89.4375,1333000
2000-02-28,62.47575378417969,88.0,89.25,87.0,89.25,518000
2000-02-29,65.67054748535156,92.5,92.5,88.0,88.75,1381200
2000-03-01,67.2679443359375,94.75,96.75,93.1875,93.25,1488900
2000-03-02,68.3328857421875,96.25,97.875,94.125,95.25,1819200
2000-03-03,72.77006530761719,102.5,102.5,96.75,97.0,2295900
2000-03-06,73.61312103271484,103.6875,105.25,102.375,102.75,1421000
2000-03-07,74.45621490478516,104.875,105.75,102.4375,103.9375,1041300
2000-03-08,72.23762512207031,101.75,105.375,99.6875,105.0,1041100
2000-03-09,76.09797668457031,107.1875,108.1875,101.25,101.75,535500
2000-03-10,79.69210052490234,112.25,119.0,108.5,109.75,2034400
2000-03-13,78.36097717285156,110.375,115.5,106.5,107.5,1454200
2000-03-14,74.36746978759766,104.75,112.875,103.5,111.5,653100
2000-03-15,73.52438354492188,103.5625,105.5,101.375,102.5,700300
2000-03-16,73.3469009399414,103.3125,105.0,99.25,103.875,2024800
2000-03-17,82.70941925048828,116.5,117.375,103.25,104.125,2099400
2000-03-20,80.53520202636719,113.4375,123.0,112.5625,117.625,2254000
2000-03-21,83.95179748535156,118.25,119.8125,106.5,111.0,2692800
2000-03-22,83.17527770996094,117.15625,117.9375,114.8125,114.875,1258900
2000-03-23,84.48426818847656,119.0,119.0,115.125,116.5,1656900
2000-03-24,86.12602996826172,121.3125,128.0,117.6875,119.0,1934400
2000-03-27,79.51460266113281,112.0,119.375,111.75,118.25,1315000
2000-03-28,80.40205383300781,113.25,115.5,108.5,109.5,1649400
2000-03-29,81.06767272949219,114.1875,116.125,110.75,114.0,754300
2000-03-30,75.87610626220703,106.875,115.0,105.125,112.625,1241200
2000-03-31,74.72248840332031,105.25,111.875,103.3125,108.0,1693300
2000-04-03,74.89994049072266,105.5,110.8125,105.5,108.75,1789500
2000-04-04,69.75276184082031,98.25,106.25,91.125,106.0,3739600
2000-04-05,69.17594909667969,97.4375,99.625,93.5,97.5,3238700
2000-04-06,75.25492095947266,106.0,106.0,100.0,101.0,1675700
2000-04-07,72.77006530761719,102.5,107.25,101.1875,106.25,1373500
2000-04-10,76.00921630859375,107.0625,109.125,103.5625,104.0,1749900
2000-04-11,74.41178894042969,104.8125,108.3125,104.3125,107.125,1147200
2000-04-12,68.5547103881836,96.5625,107.25,96.5,106.5,2598500
2000-04-13,67.62290954589844,95.25,98.125,92.3125,96.75,3377700
2000-04-14,58.74851608276367,82.75,92.75,79.4375,92.75,4855800
2000-04-17,62.120784759521484,87.5,87.75,81.0,81.75,3489600
2000-04-18,66.5579833984375,93.75,94.9375,86.875,87.5,2191500
2000-04-19,65.44371032714844,92.0625,93.5,89.625,93.4375,1390200
2000-04-20,63.13343811035156,88.8125,91.8125,88.0,91.8125,1061100
2000-04-24,61.756160736083984,86.875,91.5,84.625,88.8125,1764300
2000-04-25,68.99803924560547,97.0625,97.875,87.5,88.625,1341500
2000-04-26,67.17645263671875,94.5,99.125,94.0,97.5625,1626100
2000-04-27,67.66516876220703,95.1875,96.25,90.375,91.5,1772400
2000-04-28,66.2878189086914,93.25,97.5,90.875,96.25,1145600
2000-05-01,68.95359802246094,97.0,101.625,93.25,93.25,2319300
2000-05-02,66.11012268066406,93.0,97.625,92.5,95.0,1666500
2000-05-03,64.77726745605469,91.125,95.75,89.6875,92.25,1931000
2000-05-04,64.1108627319336,90.1875,92.0,88.125,91.375,920700
2000-05-05,63.888710021972656,89.875,92.1875,87.4375,89.375,1378100
2000-05-08,62.06713104248047,87.3125,87.875,85.75,86.0,2817000
